itemType,reviewId,productId,productUrl,productName,authorId,submissionTime,rating,text,title,badges,negativeFeedback,positiveFeedback,recommended,userNickname,syndicationSource,externalSource,photos
Review,320266266,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf1246511,2024-10-01,5,[This review was collected as part of a promotion.] Optimum Nutrition made a great micronized creatine powder. This product helps build muscle support and is 100% unflavored! - making it so easy to mix into any drink/food of your preference.,Creatine Powder,[],0,0,,x3shelbyann,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,320866503,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",inf8589706,2024-10-10,4,[This review was collected as part of a promotion.] It really does not have a taste or a terrible smell. It blends well into fluids but I suggest not using a juice. The mixture of the two do not go well together.,Good,[],0,0,,jenniferv156,"{'contentLink': None, 'logoImageUrl': 'https://contentorigin.bazaarvoice.com/influenster/default/influenster.png', 'name': 'influenster.com'}",bazaarvoice,[]
Review,268556449,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",24bfb59695f988755856720e103d084db248bd8f163e1f71b877e15b6b4baabad799a0a035133a0e2853bec8b97b3415,2021-08-30,2,Delivered Damaged With Other Delivered Damaged Items.,Delivered Damaged With Other Delivered Damaged Ite,['VerifiedPurchaser'],0,0,,Tyler,,bazaarvoice,[]
Review,290417961,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",9542e1d98f13598cb498d6ec6276d3986084197d37481d23dde7f80cd3998334bff27bf9e6de41a1131d47cf01a241ae,2022-11-04,5,"Product is great, delivery was just as expected. Ordering and delivery was easy",,['VerifiedPurchaser'],0,0,False,Peter,,bazaarvoice,[]
Review,30176411,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",4100134e5fd825aaf80f5aa8e37e39f3,2014-06-06,5,I have tried other Creatine products and this ranks up there with best.,A must if you are developing muscle.,['VerifiedPurchaser'],0,0,True,bagrag,,bazaarvoice,[]
Review,331237752,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",ztt4vuenk5r92l5i82g794ch3e,2025-01-06,5,"This does what it says it does, my 4th purchase & was already seeing results by my 2nd.",Works,[],0,1,True,ACon,"{'contentLink': None, 'logoImageUrl': None, 'name': 'optimumnutrition.com'}",bazaarvoice,[]
Review,268556449,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",24bfb59695f988755856720e103d084db248bd8f163e1f71b877e15b6b4baabad799a0a035133a0e2853bec8b97b3415,2021-08-30,2,Delivered Damaged With Other Delivered Damaged Items.,Delivered Damaged With Other Delivered Damaged Ite,['VerifiedPurchaser'],0,0,,Tyler,,bazaarvoice,[]
Review,290417961,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",9542e1d98f13598cb498d6ec6276d3986084197d37481d23dde7f80cd3998334bff27bf9e6de41a1131d47cf01a241ae,2022-11-04,5,"Product is great, delivery was just as expected. Ordering and delivery was easy",,['VerifiedPurchaser'],0,0,False,Peter,,bazaarvoice,[]
Review,30176411,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",4100134e5fd825aaf80f5aa8e37e39f3,2014-06-06,5,I have tried other Creatine products and this ranks up there with best.,A must if you are developing muscle.,['VerifiedPurchaser'],0,0,True,bagrag,,bazaarvoice,[]
Review,325416856,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",b4b197f00c1208677a8e0377328d00ee4810ae6dd34e63a13700560545a52f50678db37473c1c0ff105f2f091e30babf,2023-11-27,5,"Buy this creatine, plain and simple...",outstanding,['VerifiedPurchaser'],0,0,,Bobby,,bazaarvoice,[]
Review,243594989,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",4fa23681df363c4741e7b78dfc0cdee9a603184f983ab7792771a58eb2a10a7e30841a5f0f34b1df1f7ee711329397c2,2020-11-19,4,The main area i noticed change was in my recovery time...i could go in harder more frequently...,,['VerifiedPurchaser'],0,0,,Johnny,,bazaarvoice,[]
Review,290560246,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",c7beda275642aabb90d61e386c779d3d,2022-11-05,3,"I didn't get a scoop in mine.  Anyone else?  Other than that, it's fine.",No scoop in mine,['VerifiedPurchaser'],0,0,False,TL,,bazaarvoice,[]
Review,18858957,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",98b798683669bdf2d1c7598433574e7f,2013-12-05,5,micronized creapure for a decent price,It's creatine.,['VerifiedPurchaser'],0,0,True,Pharmer64,,bazaarvoice,[]
Review,268153060,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",7b8ed6ddb8b43604a7eb604547d010bed0ca6640d2b3ab065466c83a81af0a9a45e8c9fb1a739690fe9d22fbebe6f65e,2021-08-24,5,The right ingredients with a great price!,Satisfied,['VerifiedPurchaser'],0,0,True,Josue,,bazaarvoice,[]
Review,295396457,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",330b1fe3babdd1412e44983f9b043637,2022-12-14,5,Great creatine for the price,Great product,['VerifiedPurchaser'],0,0,False,Shoe2112,,bazaarvoice,[]
Review,318408551,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",23868f8b3ffc0e918677ed6fd31a4c474490567ca4d801203fa1502fb729aba5d5d25bfe6a83d48ae71a0a022362e722,2023-09-21,5,"Blends in well with my smoothie.
Powder has no taste of its own.",Works well,['VerifiedPurchaser'],0,0,,J,,bazaarvoice,[]
Review,18990956,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",d5232424aa62ef96f4665b3a0396f51d,2013-12-12,4,Good stuff,Good stuff,['VerifiedPurchaser'],0,1,True,Doodoodoo,,bazaarvoice,[]
Review,350800325,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",cd661d795f7f9f94714c451d038ec86fd5bea3de561c603448ce732beaa54276038102b9cb7b9b5984bf4a2cd88ff643,2024-07-16,5,"Absolutely love this brand of creatine, have been using it for years, But as of late, I am unable to purchase it online through Walmart. Not sure what's going on.",Best creatine I've had,[],0,0,,Tracey,,bazaarvoice,[]
Review,317704904,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",z36edajsuk8za52rc7xmvxcv9a,2024-08-29,5,"I've this product since 2010 and it works great, I feel stronger than ever",It's a great product and I love it,[],0,0,True,TUGBE,"{'contentLink': None, 'logoImageUrl': None, 'name': 'optimumnutrition.com'}",bazaarvoice,[]
Review,abc9d77e-68e6-944d-3e8f-1c330eeed827,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2024-06-09,5,"Works great in my after workout shakes.  Mixes in well, will probably be getting more soon as I can.",Good quality stuff,[],0,0,,Bryan N,"{'contentLink': None, 'logoImageUrl': None, 'name': 'swansonvitamins.com'}",aspectiva,[]
Review,a9c780ff-7154-ff51-6fc3-1cae6d00c732,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2018-08-12,5,"Ive taken creative before and it is pretty good. Unflavored makes it easy for me to mix with anything I want, from preworkout to whey. I know the benefits of creatine and know it can take up to a month to be saturated, but power seems to have increased.",Flavorless delight,[],0,0,False,DOMINIQUE P,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,0b5beb13-d35a-d0e4-69fe-481471bf0f89,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2017-04-13,5,"The ON micronized creatine is an excellent product, and it mixes extremely well with a protein shake. Having said that, don't get caught up in the hype of having to ""load"" with creatine and cycle it like a steroid. 5 grams per day is all your body can absorb, so anything over that gets pissed away. The only reason companies tell you to load with creatine is so that you use up the product faster and have to buy more.","Good Stuff, But Beware!!!",[],0,0,False,Wolfborne,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,0b90405e-c3aa-849e-004b-ada459939bcd,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2014-12-06,5,"I use as directed. Did the loading stage and gained a few pounds in a weeks time. On days that I workout I mix it with my post-workout shake. On days I dont workout, I have it right when I wake up in the morning with water. Only negative thing I can think of is that when mixing it with a glass of water, it doesn't mix super well. It isn't really a problem because I just refill my glass of water to absorb whats left at the bottom of the cup. Definitely recommend though, It is a good deal for sure and will really help you in the gym. I have seen results with it that I wouldn't expect, because I am on a cutting cycle right now and wasn't expecting to still make gains while running a caloric deficit. Bottom line, good product, good price","Good value, good benefits",[],0,0,False,b_steele,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,0b8acbba-0c12-6f2f-cef2-749235ca71b5,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2017-11-03,5,"Surprisingly not grainy despite the ungodly scoop you put into the suggested water amount. Definitely causes some water bloat, but I encounter DOMS less and find that it improves my performance as far as endurance goes when I'm doing heavy lifting days.",Bloat City But Helps Gains,[],0,0,False,Pyxell,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,308ec1b6-b346-d68e-7e9b-0768715a5ace,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2014-01-04,4,"I use 5g (one serving) of this product in my protein shakes post workout. I noticed strength gains within a week. My bench press increased, my lat pull down increased and my squat numbers went up. Essentially all the major muscle groups loved it ;) As far as ""retaining water""....I have not, at least not in the way of being bloated. I drink a gallon a day, which if you are working out everyday is what you should be drinking anyways. If you are experiencing bloating that is probably because you're loading it, which is fine, but expect that. Creatine's main purpose is to retain water in your muscles. So there really should be no complaints about ""retaining water"" since that is the main goal of the supplement. A hydrated muscle is an anabolic muscle!",Improved Strength!,[],0,0,False,cassuchino,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,92bb5953-6384-cf10-451a-a6cf89949ffd,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2020-01-06,4,Not sure if this comes in different flavors but I bought the unflavored. I have heard that some brands of unflavored creatine can still be salty or bitter but this brand is truly completely unflavored and easy to get down. The only minor issue I have with it is that it doesn't mix in completely. The last couple drinks usually feel like Im drinking sand water but other than that it is great.,Solid Product,[],0,0,False,Andrew K,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,92bb5953-6384-cf10-451a-a6cf89949ffd,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2020-01-06,4,Not sure if this comes in different flavors but I bought the unflavored. I have heard that some brands of unflavored creatine can still be salty or bitter but this brand is truly completely unflavored and easy to get down. The only minor issue I have with it is that it doesn't mix in completely. The last couple drinks usually feel like Im drinking sand water but other than that it is great.,Solid Product,[],0,0,False,Andrew K,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,a9c780ff-7154-ff51-6fc3-1cae6d00c732,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2018-08-12,5,"Ive taken creative before and it is pretty good. Unflavored makes it easy for me to mix with anything I want, from preworkout to whey. I know the benefits of creatine and know it can take up to a month to be saturated, but power seems to have increased.",Flavorless delight,[],0,0,False,DOMINIQUE P,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,341778199,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",e0b6af7e7b480dd078f808350b1e02eed3e92c0e437553e4cf2cf929b8d4fedf5d2b8435f8a2771f2dda2e5afd0a1c81,2024-04-16,5,Perfect and dissolves quickly,Not gritty,[],0,0,,,,bazaarvoice,[]
Review,315711332,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",zep7sbnod1pc2ah8exyjranyv1,2024-08-03,1,"No scooper in the container, I'll have to get one on my own to measure the exact dosage",Missing Something,[],17,16,False,RealUser,"{'contentLink': None, 'logoImageUrl': None, 'name': 'optimumnutrition.com'}",bazaarvoice,[]
Review,ba7892aa-441b-5284-eae4-14f0220425cb,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2017-10-25,4,Why is 60 servings $14.99 but 114 servings $32.99? I can buy the two 60s for $28.98 and have 120 servings instead of the bigger 114 serving tub and save $4 and get more doses.,Two 60 serv bottles cheaper than one 114 serv?,[],0,0,False,Trey D,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,4b6ec8d8-f135-766d-ce46-78e761fb34dd,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2017-02-17,3,"Just started taking this and have never taken it before but I'm happy with GNC's delivery and, at this point, certainly have nothing bad to say about this product. Time will tell.",Waiting.....,[],0,0,False,Richard B,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,0f6230e2-c6be-9e30-bd18-1cb7010f5da9,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2019-05-27,3,"i havent seen any major weight gain or muscle gain(actually losing weight) , ive only seen increased reps ... im about one month in and i havent seen any real difference in my body",,[],0,0,False,Leo R,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,eb8c4ba9-c158-2fa3-8e8d-c23e0bded31d,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2018-06-04,4,"Hi I would like to know is this safe for teenagers to take that are trying to gain muscle , I am a 15 year old basketball player, if not is there any brands of creatine for me to take that would be safe ?",Is this safe for teenagers to use ?,[],0,0,False,JACOB C,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,29bef5d2-a9b5-9ff2-e134-a677c6186fd1,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2015-03-03,5,"I don't recommend taking this product after 5:00pm, due to stimulant effects that may inhibit sleep. Also, this product does promote water retention, so weight management may show small fluctuations.",Effective Creatine Product,[],0,0,False,Kevin W,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,eaf6ee67-2543-6991-4f7e-21aa96179deb,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2019-06-11,5,You have to be careful with which creatine you use. Some simply do not work. This creatine by ON with creapure works and works well! You should load it and then slide into maintenance phase for optimum gains. Lift strong my brothers!,Optimum Nutrition Creatine,[],0,0,False,JOHN F,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,5dc8d6cc-6355-1422-4200-3fef2b6cfb8a,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2018-07-17,5,"It married very well into my body. I started low and slow,after a week I used the recommended amount on the instructions. I have seen an improvement in muscle strength.",Good Quality,[],0,0,False,THOMAS K,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,233d9733-d73f-8219-2ba2-24dc7fbc42a5,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2020-04-15,5,This Creatine in conjunction with the super mass gainer has been like a miracle supplement. My body has responded extremely well with it and I have already gain 5 pounds in about a week. My muscles stay bigger for a longer period after exercising.,Miracle bottle,[],0,0,False,Christian R,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,d5a910e4-b865-43f7-6a6f-547b2227c4d1,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2019-10-05,5,"Just started using on creatine vs a gnc branded product, seems just as effective but it much smaller and more like a powder! Not near as granular or it just mixes easier when added to my shake!",Great value!!!,[],0,0,False,Chris B,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,825641e0-5100-898c-249e-5d1e93c24461,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2019-02-21,2,57 servings I don't think so you can get over double this for the same price online. This is why I don't shop GNC anymore.,Good product ripoff on GNC website,[],0,0,False,Timothy,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,3b1bb008-8d0c-2bcf-99a4-00f4764a0106,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2013-03-17,3,I have stomach problem after taking it and did not feel its effect expected but not for creatine intablets.,Optimum Nutrition,[],0,0,False,anglinda,"{'contentLink': None, 'logoImageUrl': None, 'name': 'swansonvitamins.com'}",aspectiva,[]
Review,8a84a0ed-829b-c17b-6539-1ffdd1966beb,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2020-11-13,4,"I thought i was getting a good quality creatine powder. I have not had powder like this. It is not what i had expected, And has no value at all.",Not again,[],0,0,,,"{'contentLink': None, 'logoImageUrl': None, 'name': 'swansonvitamins.com'}",aspectiva,[]
Review,1f3f8387-e7f4-3b78-5186-ce3a9bcbb11b,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2017-06-13,3,Gritty and doesn't dissolve like others I'm used to. Haven't used it long enough to notice any difference,,[],0,0,False,Jennifer A,"{'contentLink': None, 'logoImageUrl': 'https://i5.walmartimages.com/dfw/4ff9c6c9-9413/k2-_1aa2a7a9-9889-4968-b15a-e0189deae865.v1.png', 'name': 'gnc.com'}",aspectiva,[]
Review,a8c61e1a-ebae-2686-8946-b6614a5ab42e,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2020-11-13,4,"I thought i was getting a good quality creatine powder. I have not had powder like this. It is not what i had expected, And has no value at all.",Not again,[],0,0,False,Gary T.,"{'contentLink': None, 'logoImageUrl': None, 'name': 'swansonvitamins.com'}",aspectiva,[]
Review,f6c715b2-11e3-5cdf-e46d-add75b80c06e,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",,2013-04-16,5,I love this creatine. It's micronized so it dissolves completely in juices and smoothies and it's more economical than caps.,Great product!,[],0,0,False,cpg000,"{'contentLink': None, 'logoImageUrl': None, 'name': 'swansonvitamins.com'}",aspectiva,[]
Review,269507129,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",a6e3113812669eabbc5de5246b618e8090a0e2db0de71a41e050e28a3711f24d7e2f2b64fc1781d61708ee015303716e,2021-09-15,3,The price to servings ratio is great! I'm not sure about the product itself though because it did not come with a safety seal so I haven't tried it.,Came with no Safety Seal,[],0,0,False,Huy,,bazaarvoice,[]
